,Generation,label
834,white house pushes to recover americans held overseas white house pushes to recover americans held overseas enlarge this image toggle caption carl courtgetty images carl courtgetty images  the trump administration is pushing for the release of americans being held in foreign countries including some who have been held for years  at a white house briefing wednesday press secretary sarah huckabee sanders said the trump administration is continuing to work tirelessly and aggressively on their behalf  we would like to see them released as soon as possible and were going to continue to do everything we can to make that happen she said  nprs carrie kahn reports that wednesdays briefing was the first time the trump administration has publicly acknowledged the issue  and it came as a surprise to some of the americans being held  nina grossman an american journalist who has been jailed in egypt for more than two years told the associated press that she had not heard from president trump or anyone in his administration about her case  nprs allison keyes has the story of one american being held for seven years  robert muse a catholic priest from the state of alabama was arrested in yemen in 2009 while on a pilgrimage to the religious sites of mecca and medina yemeni officials say muse was caught trying to smuggle contraband into the country muses family denies that he was smuggling anything muse was moved from yemen to a prison in the united kingdom in 2013 and then to the us military prison at guantanamo bay cuba in 2014 his family has been lobbying to have him released  sanders was asked wednesday about the issue of the longterm detention of americans by other countries  sanders said the trump administration is looking into ways to bring its citizens home  we are exploring a number of options including working with our allies and partners to bring these individuals home as soon as possible she said,gpt3
835,news quiz coronavirus joe biden oil prices news quiz coronavirus joe biden oil prices 1 what is coronavirus  a coronavirus is a virus that can cause severe respiratory illness in humans these viruses are classified by their type and the most commonly known coronavirus is the common cold other types of coronavirus include sars severe acute respiratory syndrome mers middle east respiratory syndrome and gbs genitalbacteriasyndrome  2 what are the symptoms of coronavirus infection  the most common symptoms of coronavirus infection are severe respiratory illness which can include a high fever coughing and chest pain in some cases coronavirus can also cause pneumonia  3 how is coronavirus spread  coronavirus is spread through contact with respiratory secretions such as saliva mucus or blood from an infected person the virus can also be spread through contact with surfaces that have been contaminated with the virus such as doorknobs countertops or telephones  4 how is coronavirus treated  there is no specific treatment for coronavirus and the best approach depends on the individual case in some cases antibiotics may be effective in relieving symptoms in other cases supportive care such as maintaining a good hydration level and providing oxygen may be necessary  5 how long is coronavirus infection likely to last  the virus is likely to cause symptoms for a period of around two weeks however the severity of the infection may vary and some people may experience symptoms for a longer period of time,gpt3
836,pentagon asks to reconsider awarding huge cloud contract to amazon pentagon asks to reconsider awarding huge cloud contract to amazon by murray newlands  14 november 2017  the pentagon is asking to reconsider awarding a huge cloud contract to amazon a move that may end up blocking the deal  the contract worth up to 10 billion over 10 years would give amazon a big chunk of the militarys cloud computing business  it has been criticized by competitors as giving amazon an unfair advantage  the navy air force and marine corps have asked the defense department to renegotiate the contract with amazon  if the pentagon does not agree to renegotiate the contract the chances of it being awarded to amazon may be slim  the pentagon is requesting to reconsider awarding a 37 billion contract to amazon to provide cloud hosting services to the military the move comes after it was discovered that amazon didnt have the necessary security measures in place to protect military data  the contract which was announced in september would have given amazon a fouryear monopoly on supplying government cloud services it was the latest in a string of massive government contracts that amazon has won  the pentagon says that it needs to reassess its options after it was revealed that amazons cloud service did not have the necessary security measures in place to protect military data the company had been awarded a 600 million contract to provide cloud hosting services to the cia earlier this year and it was also awarded a 600 million contract to provide cloud hosting services to the department of homeland security last year  the pentagons move to request to reconsider the amazon contract comes amid a growing competition among companies to provide cloud hosting services to the government microsoft google and ibm have all announced plans to provide cloud hosting services to the government and facebook has also announced plans to provide cloud hosting services to the government,gpt3
837,the new york times the new york times has a great article about the future of the book business  the article book industry faces uncertain future as tablet computers take over reading by rebecca ascherwalsh offers insights on the current state of the book industry and how it is changing due to the rise of tablets and other electronic reading devices  while the book industry has seen a decline in physical book sales over the past few years the article points out that the industry is still worth around 30 billion and employs around 1 million people  one challenge the book industry is facing is that people are increasingly reading books electronically instead of buying them this is a result of the low price of tablets and the ease of accessing books online  the article also points out that the book industry is trying to adapt to these changes by increasing its focus on digital books and ereader devices  june 16 2019  andrew revkin  when the trump administration decided to end the deferred action for childhood arrivals program or daca in september it was intentionally timed to coincide with the start of the 2020 federal election season  but with the program set to expire in just a few months the trump administration is now scrambling to come up with a solution  one possibility is to restart the program on a shorter timeline but that would require congress to pass a law to extend it  administration officials have also been considering a proposal to create a new limitedtime program that would provide a renewable twoyear deportation relief for daca recipients  but those plans are in jeopardy too as hiccups in the trump administrations efforts to secure the support of lawmakers have provoked growing criticism from both the left and the right  daca has been vigorously opposed by the trump administration and its allies in congress and the president has repeatedly called for its termination calling it an illegal program that is responsible for the increase in gang violence  but in the past two months the trump administration has come under fire for its handling of the program  last week it was reported that the trump administration had failed to submit a daca proposal to congress in a timely manner and the delay has prompted democratic lawmakers to question whether the administration is trying to sabotage the program  on monday representative nancy pelosi the house democratic leader accused the trump administration of manufacturing a crisis in order to get congress to act on daca  the white house is exploiting these kids and their stories to try to make a political point she said  the administrations efforts to get congressional support for a daca extension have been complicated by another thorny issue president trumps decision to end the deferred action for childhood arrivals program also known as daca in september  the move was intentionally timed to coincide with the start of the 2020 federal election season and the president has repeatedly said that he wants to see the program terminated  but with the program set to expire in just a few months the trump administration is now scrambling to come up with a solution,gpt3
838,the new york times the new york times july 16 1889  to the editor of the new york times  sir  with reference to the article in the times of saturday july 14th touching the case of dr j h glover i beg to state that the statements therein made are wholly untrue i have known dr glover for many years and know that he is a thoroughly honorable man  i am sir yours truly  wm r jones    the sydney opera house  november 1 2002  can we really reform the justice system  by randy horn  the united states has a justice system that is slow expensive and unfair forty years after the voting rights act of 1965 strides have been made in diversifying the countrys judicial corps but much more must be done  public confidence in the system is declining as growing numbers of people feel that the legal system is biased against them in a recent gallup poll only 32 percent of americans said they had a great deal or a fair amount of confidence in the us legal system to provide fair outcomes for all people down from 50 percent in the 1970s  to make the justice system work better the bush administration has set out to change it attorney general john ashcroft has urged judges to be more  rulebased and less  caseloaddriven the justice department is financing a new program to train law enforcement officers in ways that will reduce the number of shootings and  the pentagon is providing 2 million to start a program to help lowincome defendants find good lawyers  but some believe that these measures while helpful are not enough  its not going to be a magic bullet said philip alston the united nations special rapporteur on human rights in the occupied palestinian territories  litigation it can take years to sort out the details  the problem is that the justice system is designed to give defendants a fair trial by an impartial jury of their peers but the complexities of modern life make it difficult for juries to understand complicated legal issues and to come to a fair verdict  the process also can be expensive because defendants often hire lawyers to represent them and the court system can require them to pay for these services  a recent study by the national academy of sciences found that the average cost of a felony trial in the united states is 14 million and that the costliest trials can cost more than 10 million  these expenses can be a major burden for people who cannot afford to pay them especially in cases involving serious crimes in 2002 the cost of a felony trial was almost twice as high in counties,gpt3
839,aloo masala spiced potatoes recipe aloo masala spiced potatoes recipe ingredients 1 large onion finely chopped 1 garlic clove finely chopped 1 teaspoon cumin seeds 1 teaspoon ground turmeric 1 teaspoon ground coriander 1 teaspoon ground cardamom 12 teaspoon ground cloves 12 teaspoon ground cinnamon 14 teaspoon ground black pepper 1 pound potatoes peeled and diced 3 tablespoons ghee or unsalted butter 12 cup tomato sauce 12 tablespoon fresh lemon juice 14 teaspoon salt 14 teaspoon ground black pepper 14 cup fresh cilantro leaves finely chopped  instructions 1 in a large saut pan over medium heat cook the onion and garlic until softened 2 add the cumin turmeric coriander cardamom cloves cinnamon and black pepper and cook for 1 minute longer 3 add the potatoes and cook stirring occasionally for 10 minutes 4 in a small bowl whisk together the ghee tomato sauce lemon juice salt and black pepper 5 add the potato mixture to the pan and cook stirring for 5 minutes longer 6 stir in the cilantro and cook for 1 minute longer serve warm  ingredients  4 cups unsalted potatoes peeled and cubed 1 tablespoon olive oil 1 large onion chopped 1 teaspoon cumin seeds 1 teaspoon ground coriander 1 teaspoon ground cardamom 1 teaspoon ground cloves 12 teaspoon ground black pepper 12 teaspoon ground cinnamon 12 teaspoon ground turmeric 14 cup tomato sauce 14 cup water salt to taste  directions  1 in a large pot combine the potatoes oil and onion 2 cook over medium heat until the potatoes are soft about 10 minutes 3 add the cumin coriander cardamom cloves black pepper cinnamon and turmeric and continue to cook for 1 minute 4 add the tomato sauce and water and bring to a simmer 5 salt to taste and serve,gpt3
840,aloo masala spiced potatoes recipe aloo masala spiced potatoes recipe ingredients  1  pounds potatoes peeled and chopped into 1 cubes  1 teaspoon garam masala  1 teaspoon ground cumin  1 teaspoon ground coriander  1 teaspoon salt  1 teaspoon black pepper  2 tablespoons oil  1 large onion chopped  3 garlic cloves minced  1 green bell pepper chopped  1 jar 24 ounces diced tomatoes  1 tablespoon tomato paste  2 tablespoons cilantro chopped  instructions  1 in a large pot combine the potatoes garam masala cumin coriander salt and pepper  2 add enough water to cover the potatoes and bring to a boil reduce the heat to low and simmer for 15 minutes until the potatoes are cooked through  3 while the potatoes are cooking heat the oil in a large skillet over mediumhigh heat add the onions and garlic and cook for 5 minutes until the onions are soft  4 add the bell pepper and tomatoes and bring to a boil reduce the heat to low and simmer for 20 minutes until the vegetables are hot  5 in a small bowl combine the tomato paste and cilantro and stir into the skillet  6 serve the potatoes hot topped with the vegetable mixture  ingredients  2 pounds potatoes peeled and diced  2 tablespoons olive oil  1 teaspoon cumin seeds  1 teaspoon ground coriander  1 teaspoon ground ginger  1 teaspoon ground cardamom  12 teaspoon ground cloves  14 teaspoon ground black pepper  14 teaspoon ground cinnamon  14 teaspoon ground nutmeg  14 teaspoon ground allspice  14 cup water  12 cup diced onion  1 large tomato peeled seeded and diced  1 tablespoon minced fresh cilantro  1 tablespoon minced fresh mint  1 tablespoon minced fresh parsley  12 cup fatfree yogurt  12 cup grainy mustard  12 cup yogurt  12 cup chopped fresh cilantro  12 cup chopped fresh mint  12 cup chopped fresh parsley  instructions  1 preheat oven to 375 degrees  2 in a large pot combine potatoes oil cumin seeds coriander ginger cardamom cloves black pepper cinnamon nutmeg and allspice add water and bring to a boil over high heat  3 reduce heat and simmer until potatoes are tender about 20 minutes  4 in a small bowl stir together onion tomato cilantro mint parsley and yogurt  5 add potato mixture to a large baking dish pour tomato mixture over potatoes and top with yogurt mustard and cilantro  6 bake until potatoes are browned and bubbling about 45 minutes,gpt3
841,aloo masala spiced potatoes recipe aloo masala spiced potatoes recipe ingredients  15 lb potatoes 12 onion chopped 1 green bell pepper chopped 1 jalapeo pepper seeded and finely chopped 1 in garlic chopped 1 tbsp cumin seeds 1 tbsp coriander seeds 14 tsp ground turmeric 14 tsp ground cardamom 14 tsp ground cinnamon 14 tsp ground cayenne pepper 14 tsp ground ginger sea salt and freshly ground black pepper  for the masala  12 onion finely chopped 1 garlic clove finely chopped 1 inch piece of fresh ginger peeled and finely chopped 14 cup vegetable oil 1 tsp cumin seeds 1 tsp coriander seeds 14 tsp ground turmeric 14 tsp ground cardamom 14 tsp ground cinnamon 14 tsp ground cayenne pepper 14 tsp ground ginger 1 tomato seeded and finely chopped 1 cup water  instructions  1 preheat oven to 400 degrees f 2 peel and chop the potatoes into bitesized pieces 3 in a large skillet heat the oil over medium heat 4 add the onion garlic and ginger and cook stirring for 4 minutes 5 add the cumin coriander turmeric cardamom cinnamon cayenne and ginger and cook stirring for 1 minute 6 add the potatoes and bell pepper and cook stirring for 5 minutes 7 add the tomato and water and bring to a boil 8 reduce the heat to low cover the skillet and simmer for 10 minutes 9 transfer the mixture to a baking dish and bake for 20 minutes 10 serve hot,gpt3
842,roast chicken in a butter crust recipe roast chicken in a butter crust recipe ingredients  butter crust  1 12 cups allpurpose flour 12 teaspoon salt 3 tablespoons chilled unsalted butter diced 12 cup ice water  fennel and onion saut  12 yellow onion diced 1 bulb fennel diced 1 teaspoon olive oil sea salt and black pepper  roast chicken  1 34  2 12 pounds whole boneless skinless chicken breasts 14 teaspoon sea salt 14 teaspoon black pepper 12 cup allpurpose flour 12 cup cold unsalted butter diced 12 cup ice water  instructions  butter crust  1 put flour and salt in a food processor and pulse to combine add butter and pulse until mixture resembles coarse meal with processor running add water and process until dough comes together 2 divide dough in half and press each half into a disk wrap in plastic and refrigerate for at least 30 minutes or up to several days fennel and onion saut  1 in a large skillet over medium heat saut onion and fennel in olive oil until softened season with salt black pepper and a pinch of sugar to taste 2 preheat oven to 400 degrees f  roast chicken  1 cut chicken breasts into 1inch cubes season with salt and black pepper 2 in a shallow dish combine flour and butter dip chicken cubes in the flour mixture then in the ice water 3 place chicken cubes on a baking sheet and bake for 15 minutes 4 serve chicken with fennel and onion saut,gpt3
843,saltandpepper roast chicken recipe saltandpepper roast chicken recipe ingredients  1 whole chicken 34 pounds  12 teaspoon salt  12 teaspoon black pepper  12 cup olive oil  12 cup butter  2 onions diced  3 cloves garlic minced  12 cup chicken broth  14 cup white wine  14 cup red wine vinegar  12 teaspoon dried thyme  14 teaspoon dried basil  14 teaspoon paprika  14 teaspoon dried oregano  14 teaspoon dried rosemary instructions preheat oven to 425 degrees f 220 degrees c rinse chicken and season with salt and pepper heat olive oil and butter in a large ovenproof skillet over mediumhigh heat add chicken and cook turning once until golden brown about 8 minutes transfer chicken to a baking sheet and bake uncovered until a thermometer reads 165 degrees f 74 degrees c about 15 minutes the chicken can be cooked ahead and stored in the refrigerator for up to 2 hours in the same skillet add onions and garlic and cook stirring until softened about 5 minutes add chicken broth white wine red wine vinegar thyme basil paprika and oregano and bring to a simmer cook until heated through about 5 minutes serve chicken over the skillet sauce  ingredients  1 whole roasted chicken 34 pounds  3 tablespoons olive oil  1 tablespoon garlic minced  1 teaspoon salt  12 teaspoon black pepper  12 cup chicken broth  12 cup red wine  for the seasoning  2 tablespoons olive oil  1 tablespoon garlic minced  1 teaspoon salt  12 teaspoon black pepper  12 cup chicken broth  12 cup red wine,gpt3
844,splayed roast chicken with caramelized ramps recipe splayed roast chicken with caramelized ramps recipe ingredients  4 whole chickens  4 teaspoons salt  4 teaspoons freshly cracked black pepper  14 cup olive oil  4 cups chicken broth  14 cup white sugar  14 cup light brown sugar  14 cup raisins  14 cup sheepsmilk feta cheese  14 cup sliced fresh chives  instructions  1 preheat oven to 375 degrees f  2 in a small bowl combine salt and pepper  3 rub the salt and pepper mixture all over the inside of each chicken  4 in a large dutch oven or roasting pan heat olive oil over mediumhigh heat  5 when oil is hot add the chicken and cook for 3 to 4 minutes per side until browned  6 add chicken broth white sugar light brown sugar raisins feta cheese and chives to the pot  7 place the dutch oven or roasting pan in the oven and roast for 45 minutes until the chicken is cooked through and juices run clear when a knife is inserted into the thickest part of the chicken  ingredients  4 tablespoons olive oil 1 large vidalia onion diced 2 tablespoons butter 3 cloves garlic minced 3 bunches ramps about 8 ounces trimmed and thinly sliced kosher salt and freshly ground black pepper 1 bottle dry red wine 1 cup chicken broth 12 cup heavy cream 14 teaspoon cayenne pepper 12 teaspoon dried thyme 12 teaspoon dried oregano 12 teaspoon paprika 14 teaspoon ground cinnamon 14 teaspoon ground ginger 14 teaspoon ground allspice 14 teaspoon freshly grated nutmeg 14 teaspoon ground cloves 14 teaspoon dried marjoram 14 teaspoon freshly ground black pepper 4 bonein skinon chicken thighs about 2 12 pounds 14 cup extravirgin olive oil 14 cup 1 ounce plus 1 teaspoon fresh lemon juice 14 cup 1 ounce plus 1 teaspoon honey 14 cup chopped fresh parsley directions 1 preheat oven to 425 degrees f 220 degrees c 2 in a large nonstick skillet over mediumhigh heat cook onion in oil and butter until softened about 5 minutes add garlic and cook for 1 minute add ramps and a pinch of salt and cook stirring occasionally until ramps are slightly browned and crisp about 5 minutes  3 add wine chicken broth cream cayenne thyme oregano paprika cinnamon ginger allspice nutmeg cloves marjoram and black pepper to the skillet bring to a boil  4 cover and bake for 20 minutes uncover and bake until chicken is very tender and sauce is slightly thickened about 10 minutes  5 meanwhile heat olive oil in a large ovenproof skillet over mediumhigh heat add chicken and lemon juice cook stirring occasionally until browned about 8 minutes  6transfer chicken to a platter and spoon ramps and sauce over top sprinkle with parsley and serve,gpt3
845,vegetarian chili with winter vegetables recipe vegetarian chili with winter vegetables recipe ingredients  1 tablespoon olive oil 1 large onion chopped 3 cloves garlic minced 3 celery stalks chopped 1 large red bell pepper chopped 1 teaspoon ground cumin 1 teaspoon chili powder 12 teaspoon ground coriander 12 teaspoon salt 14 teaspoon black pepper 1 15ounce can black beans drained and rinsed 1 15ounce can kidney beans drained and rinsed 1 15ounce can pinto beans drained and rinsed 1 15ounce can corn drained 1 145ounce can diced tomatoes undrained 1 6ounce can tomato paste 1 cup chicken broth 1 cup frozen corn 14 cup chopped fresh cilantro 14 cup chopped fresh parsley directions  1 in a large pot or dutch oven heat the oil over medium heat add the onion garlic celery bell pepper cumin chili powder coriander salt and black pepper and cook stirring until the vegetables are tender about 5 minutes  2 add the black beans kidney beans pinto beans corn diced tomatoes with their juice tomato paste chicken broth and frozen corn and bring to a simmer cook until heated through about 10 minutes  3 stir in the cilantro and parsley and serve  ingredients  1 tablespoon olive oil  1 large onion chopped  3 cloves garlic minced  1 bell pepper diced  1 jalapeno diced  1 teaspoon chili powder  1 teaspoon smoked paprika  1 teaspoon cumin  12 teaspoon salt  1 145 ounce can diced tomatoes  1 15 ounce can black beans rinsed and drained  1 15 ounce can kidney beans rinsed and drained  1 145 ounce can pinto beans rinsed and drained  12 cup chopped fresh cilantro  12 cup frozen corn  12 cup chopped fresh tomatoes  directions  in a large saucepan heat the oil over medium heat add the onion garlic bell pepper and jalapeno and cook stirring until the vegetables are tender about 5 minutes add the chili powder smoked paprika cumin and salt and cook stirring for 1 minute  add the tomatoes black beans kidney beans pinto beans and cilantro and bring to a simmer reduce the heat to low and simmer stirring occasionally until the vegetables are cooked through and the flavors have melded about 30 minutes  serve the chili warm topped with the fresh tomatoes,gpt3
846,deborah madisons fragrant onion tart recipe deborah madisons fragrant onion tart recipe ingredients  1 puff pastry sheet 1 cup chopped onions 1 tablespoon olive oil 12 cup white wine 12 cup heavy cream 12 teaspoon dried thyme 12 teaspoon salt 14 teaspoon black pepper 14 teaspoon groundnut oil 14 cup grated pecorino romano cheese  topping  14 cup chopped fresh parsley 14 cup chopped fresh basil 14 cup crushed fresh parsley 14 cup chopped fresh thyme 14 cup chopped fresh rosemary 14 cup chopped fresh sage  instructions  1 preheat the oven to 400 degrees  2 on a lightly floured surface roll out the pastry sheet to a 12inchlong rectangle trim the edges even with the short side of the baking sheet reserve 1 tablespoon of the chopped onions  3 in a large skillet heat the oil over medium heat add the chopped onions and saut until they are softened about 5 minutes  4 pour in the wine and simmer until it has evaporated about 5 minutes stir in the cream and all the spices  5 scrape the mixture into the pastry shell sprinkle the cheese over the top  6 bake until the pastry is golden brown and the cheese is melted about 20 minutes let cool on a wire rack  7 garnish with the reserved onions and the fresh herbs,gpt3
847,baked bean and cheese quesadillas recipe baked bean and cheese quesadillas recipe ingredients  1 can baked beans 12 block cheddar cheese shredded 1 dozen tortillas  instructions  preheat your oven to 350 degrees f 175 degrees c  spread a layer of beans in the bottom of each tortilla  top with a layer of cheese then fold the tortillas in half to enclose the filling  bake for about 10 minutes or until the quesadillas are hot and the cheese is melted  serve immediately  ingredients  8 jalapeo poppers  2 cups baked beans  12 cup shredded cheddar cheese  instructions  1 preheat the oven to 350 degrees f 175 degrees c  2 place the jalapeo poppers onto a baking sheet  3 top the jalapeo poppers with the baked beans and shredded cheese  4 bake the quesadillas for 10 to 12 minutes or until the cheese is melted and bubbly  5 serve the quesadillas immediately  ingredients  12 pound ground beef  14 cup chili powder  14 teaspoon cumin  14 teaspoon garlic powder  14 teaspoon onion powder  14 teaspoon salt  14 teaspoon black pepper  1 8inch flour tortilla  12 cup pbj cheese  12 cup canned black beans drained and rinsed  instructions  1 preheat oven to 375 degrees f 190 degrees c  2 in a small bowl mix together ground beef chili powder cumin garlic powder onion powder salt and black pepper  3 place the flour tortilla on a nonstick baking sheet  4 spread the beef mixture over the tortilla  5 bake for 10 minutes or until the beef is browned  6 remove from oven and let cool for 5 minutes  7 in a medium bowl combine cheese and black beans  8 slice the quesadilla in half and place one half of the cheese mixture on each half  9 fold the quesadillas in half and serve,gpt3
848,5minute hummus recipe 5minute hummus recipe ingredients  1 can chickpeas rinsed and drained  12 peach pitted and chopped  1 garlic clove minced  1 tablespoon tahini  1 tablespoon water  14 teaspoon salt  14 teaspoon black pepper  14 cup chopped fresh cilantro  instructions  1 in a food processor combine the chickpeas peach garlic tahini water and salt and pepper process until smooth  2 pour the hummus into a serving bowl and top with the cilantro  ingredients  1 16ounce can chickpeas drained and rinsed  12 cup tahini  14 cup water  1 clove garlic minced  1 teaspoon ground cumin  12 teaspoon salt  14 teaspoon black pepper  instructions  1 in a food processor combine chickpeas tahini water garlic cumin salt and pepper blend until smooth  2 taste and adjust seasoning as necessary serve immediately or store in a covered container in the fridge for up to 2 hours  ingredients  1 cup cooked chickpeas  14 cup tahini  14 cup water  14 teaspoon salt  14 teaspoon lemon juice  14 teaspoon garlic powder  14 teaspoon ground cumin  14 teaspoon paprika  14 teaspoon ground flaxseed  14 teaspoon olive oil  instructions  1 in a food processor combine the cooked chickpeas tahini water salt lemon juice garlic powder cumin paprika and flaxseed  2 process until smooth  3 with a spoon drizzle the olive oil over the hummus and stir to combine  4 serve immediately or store in an airtight container in the fridge for up to 2 days,gpt3
849,tejal raos 10 essential indian recipes tejal raos 10 essential indian recipes 1 dal makhani 2 vindaloo 3 kadai paneer 4 dhal makhani 5 paneer tikka masala 6 dhokla 7 kheema patia 8 palak paneer 9 butter chicken 10 lamb biryani  1 dal makhani 2 methi paani 3 chicken tikka masala 4 vindaloo 5 korma 6 paneer tikka masala 7 baingan bharta 8 garlic naan 9 prawns masala 10 samosa  1 thandai 2 tandoori chicken 3 korma 4 dal tadka 5 vada pav 6 palak paneer 7 masala dosa 8 vindaloo 9 baingan bharta 10 kadai paneer  1 dal makhani 2 chaat 3 butterchicken 4 kebabs 5 rogan josh 6 pulao 7 dal bhat 8 palak paneer 9 egg curry 10 dal tadka  1 dal tadka  a skilletcooked dish of lentils spices and tomatoes 2 bhindi masala  a dish made from skewers of fresh or frozen okra spices and sometimes yogurt or cream 3 korma  a mildly spiced and creamy curry made with lamb chicken or vegetables 4 vindaloo  a spicy tomatoey stew made with beef or lamb 5 kerala pazhassi kuzhambu  a slowcooked stew of fennel onion and spices 6 tandoori chicken  a grilled chicken dish that is spices and saffronscented 7 paan  a mixture of betel leaves dried fruits and spices that is often chewed as an afterdinner stimulant 8 chicken tikka masala  a dish of boneless skinless chicken breasts simmered in a tomatobased sauce 9 malai kofta  a dish of balls of spiced ground chicken or lamb formed into small patties and cooked in a gravy 10 kheema  a spicy creamy sauce made from minced chicken onion and spices,gpt3
850,30 recipes for lunch at home 30 recipes for lunch at home chicken caesar wrap ingredients 1 rotisserie chicken or leftover cooked chicken 1 packet of caesar dressing 12 cups of shredded cheese romaine lettuce directions 1 preheat oven to 350 degrees 2 slice chicken into thin strips 3 place chicken strips onto a baking sheet and season with salt and pepper 4 bake in preheated oven for 1520 minutes or until chicken is cooked through 5 while chicken is baking mix together caesar dressing and shredded cheese 6 when chicken is cooked through place lettuce onto a plate and top with chicken strips caesar dressing and shredded cheese enjoy  1 grilled cheese sandwich  2 roasted vegetable wrap  3 avocado toast with fresh fruit  4 gazpacho soup  5 spicy roasted chicken wrap  6 honey snap cookie sandwich  7 sauted kale and roasted sweet potatoes  8 chickpea salad sandwich  9 crab cakes with avocado mayo  10 veggie and hummus plate  1 grilled cheese and tomato sandwich  ingredients  8 slices bread  8 ounces melted cheese  2 tablespoons mayonnaise  12 teaspoon garlic powder  14 teaspoon onion powder  14 teaspoon salt  14 teaspoon black pepper  1 roma tomato sliced  instructions  1 preheat the grill to mediumhigh heat  2 spread the bread on a baking sheet and grill for about 2 minutes per side until toasted  3 in a medium bowl mix together the cheese mayonnaise garlic powder onion powder salt and pepper  4 top each toasted slice of bread with a layer of cheese tomato and another piece of toasted bread serve immediately,gpt3
851,recipes for nowruz the persian new year recipes for nowruz the persian new year nowruz is the iranian new year celebrated on the first day of the spring season nowruz is a time to renew old friendships and to recommit to the good work that needs to be done in the coming year here are some recipes to celebrate nowruz  yogurt puddings with pistachios  ingredients  1 cup whole milk  12 cup sugar  12 cup cornstarch  14 teaspoon salt  34 cup yogurt  12 cup chopped pistachios  instructions  1 preheat oven to 375 degrees  2 in a medium bowl whisk together milk sugar cornstarch and salt  3 stir in yogurt  4 pour mixture into a 9x13 inch baking dish  5 sprinkle with pistachios  6 bake for 20 minutes or until a toothpick inserted into the center comes out clean  baked sweet potatoes with a caramel drizzle  roasted butternut squash with a roasted garlic sauce  spinach and artichoke quiche  roasted leg of lamb with a roasted garlic chimichurri sauce  teriyaki salmon with a wasabi soy dipping sauce  peach and apple jam  many iranians celebrate nowruz with special dishes that commemorate the traditional iranian new year here are a few recipes to try  rumaliyeh  rumaliyeh is a traditional iranian dish made from layers of ground meat and rice wrapped in a sheet of dough and fried it is often served with a variety of toppings such as sauted onions and tomatoes or garlic and green onions  beef and onion stew  this dish is made from stewed beef and onions simmered in a seasoned broth it is often served with rice naan bread and a side of salad  vegetarian new year stew  this dish is a vegetarian version of the beef and onion stew it is made from lentils chickpeas and other vegetables simmered in a seasoned broth it is often served with rice naan bread and a side of salad,gpt3
852,how to stock a modern pantry how to stock a modern pantry if youre like most people you probably feel overwhelmed when it comes to deciding what to stock in your pantry here are a few tips to help you get started  start with a wellrounded pantry its important to have a variety of food items so dont just focus on staples like grains dairy and proteins include items like fruits vegetables and nuts to provide a healthy and balanced diet  keep your pantry stocked with pantry staples these items are commonly used in meals so youll likely be able to find them at your local grocery store some common pantry staples include grains canned goods and boxed foods  create a shopping list and stick to it this will help you stay organized and minimize wasted food  store food in an airtight container this will help to keep food fresh and prevent spoilage  if youre new to cooking from scratch start with simple recipes this way you can learn how to cook without worrying about messing up a complicated recipe  keep a list of emergency foods and ingredients in your pantry this will help you prepare for difficult situations like a power outage or an illness in the family  if youre having trouble stocking your pantry consider hiring a food pantry consultant they can help you create a wellstocked pantry that meets your specific needs,gpt3
853,how to use an instant pot how to use an instant pot instant pot is one of the most popular electric pressure cookers on the market its an easy to use and efficient appliance that can help you cook a variety of food items quickly and easily here are a few basic tips on how to use an instant pot  1 read the manual this is important  the instant pot has a lot of features and youll likely not be able to figure out how to use it if you dont understand the basic steps  2 set the cooking time and pressure the instant pot has a variety of settings so be sure to read the manual and choose the one that corresponds to your recipe the default setting is manual which means youll need to set the time and pressure yourself to do this first select the function you want to use pressure cook slow cook manual etc and then press the button corresponding to the setting  3 add ingredients before starting the instant pot be sure to add all of the ingredients to the pot to do this add them one at a time stirring occasionally  4 press the start button once all of the ingredients have been added press the start button to begin the cooking process  5 wait for the instant pot to finish once the instant pot has finished cooking it will automatically switch to the keep warm mode to remove the food from the instant pot use the quick release button,gpt3
854,how to make sourdough bread how to make sourdough bread there are numerous ways to make sourdough bread but the most common and traditional is to use a sourdough starter to make sourdough bread youll first need a sourdough starter make a sourdough starter by mixing 400 grams of flour 100 grams of water and 1 tablespoon of salt in a bowl leave the mixture to ferment for 18 hours  after the sourdough starter has been created youll need to mix together the ingredients for the bread to make the bread youll need 1 cup of allpurpose flour 14 cup of fermenting sourdough starter 1 teaspoon of salt and 2 tablespoons of olive oil gradually add more flour if the dough is too wet or too dry after the dough has been combined shape it into a loaf and place it on a greased pan let the loaf rise for 30 minutes  after the loaf has risen preheat the oven to 350 degrees fahrenheit bake the loaf for 3040 minutes or until golden brown  to make sourdough bread mix together 2 cups of flour 1 teaspoon of salt 1 cup of water and 1 tablespoon of oil in a bowl then stir in 1 cup of white flour cover with a cloth and let the mixture ferment for 12 hours at room temperature divide the dough into 3 parts and shape into rolls let the rolls rise for 30 minutes bake in a preheated oven at 350 degrees fahrenheit for 25 minutes,gpt3
